,time,x_uav8,y_uav8,z_uav8,x_uav11,y_uav11,z_uav11
352,1682085795265424815,-7.837651389694599,-27.04123345698577,4.00242694373924,,,
353,1682085795767583189,-8.040562983996818,-27.220024240229208,3.977732562108635,,,
354,1682085796264696130,-8.167957715805954,-27.4322156576796,3.984913211240781,,,
355,1682085796767584266,-8.00238724798972,-27.605934276518752,4.010246100996817,,,
356,1682085797264876627,-7.7011866746096285,-27.781630423909185,4.029692749162762,,,
357,1682085797767761907,-7.414652256548921,-27.83672461105517,4.038929424673813,,,
358,1682085798264647899,-7.144538561405616,-27.853755964624764,4.034005109886231,,,
359,1682085798764594578,-6.940112495413176,-27.84083072815614,4.03659194872598,,,
360,1682085799264739339,-6.848047581394653,-27.81836167487181,4.024150598089367,,,
361,1682085799764965244,-6.761639440273269,-27.74144820505505,4.017846435072793,,,
362,1682085800264649974,-6.689936805768521,-27.661798704107078,4.005315583152571,,,
363,1682085800766896042,-6.591417581807863,-27.58252653769244,4.005061366101772,,,
364,1682085801264655648,-6.514632611769137,-27.49558882194048,3.9991234237992055,,,
365,1682085801769199976,-6.459244956619297,-27.392821026614143,4.004932759021849,,,
366,1682085802264635561,-6.432861859317684,-27.31794500540091,4.0041492657864906,,,
367,1682085802764877750,-6.444122346399327,-27.28241751472274,3.9971498452237366,,,
368,1682085803264603221,-6.46651354371524,-27.22962695568408,3.9843823004212577,,,
369,1682085803765046998,-6.473461980760147,-27.15495891931152,3.993011592767976,,,
370,1682085804264647554,-6.508934679350551,-27.062117763428287,3.986251824354336,,,
371,1682085804765043432,-6.5431662291084765,-26.97101772337315,3.971674081475562,,,
372,1682085805264657241,-6.632631413692075,-26.87120866332633,3.96964854686152,,,
373,1682085805766482657,-6.655695459119613,-26.75468369204033,3.975197007571639,,,
374,1682085806264632458,-6.709838598347887,-26.694759250652428,3.983538026617442,,,
375,1682085806766739080,-6.768105203864212,-26.66288172382321,3.966755791270597,,,
376,1682085807265075150,-6.837920727225548,-26.59428290274205,3.993758623481319,,,
377,1682085807767123561,-6.947347012830409,-26.499182479886347,4.003655336182332,,,
378,1682085808265648485,-7.024276575722682,-26.478199974876105,4.000959674309894,,,
379,1682085808764856435,-7.081359804414732,-26.444240330781835,3.99873491936724,,,
380,1682085809264868298,-7.16943673422959,-26.3865480994516,4.008065578440056,,,
381,1682085809765876278,-7.198971895538035,-26.338052561809505,4.009756721388756,,,
382,1682085810264901730,-7.234189370641169,-26.25329228476236,4.00456148791214,,,
383,1682085810772600895,-7.3401856027186625,-26.20057480536276,4.007136455043227,,,
384,1682085811264716977,-7.43196113557887,-26.22359027543414,4.014777033874691,,,
385,1682085811769780050,-7.553667442453949,-26.20866389751212,4.005933447850107,,,
386,1682085812264624469,-7.656291392630951,-26.13740099626296,4.011462400512762,,,
387,1682085812764943011,-7.770647904744163,-26.12410929373474,3.998366176061949,,,
388,1682085813264601001,-7.852273092744042,-26.12100970102196,4.0017067011822185,,,
389,1682085813767852936,-7.910068846021916,-26.122766449170893,3.998790320533229,,,
390,1682085814264683020,-8.034970241009146,-26.2014087308153,3.997158202111423,,,
391,1682085814767209624,-8.15110386727917,-26.22723406085493,3.997574841264024,,,
392,1682085815264776549,-8.217122812223447,-26.25677168240055,4.007212871252484,,,
393,1682085815767183171,-8.332612454625917,-26.253629895967904,4.007244723637808,,,
394,1682085816264704111,-8.418382678717242,-26.24758162272657,4.0057976723908135,,,
395,1682085816767864630,-8.504397068382412,-26.281205661857065,4.002576697822347,,,
396,1682085817264676445,-8.603861793644876,-26.370944629755005,3.976740411774499,,,
397,1682085817768518767,-8.648404021220792,-26.41480963155579,3.975018458124959,,,
398,1682085818264688094,-8.816159950128057,-26.37742547529739,3.9769901488938064,,,
399,1682085818765776863,-8.893429174453859,-26.398973213300973,3.9810978639347896,,,
400,1682085819264610487,-9.070909089412083,-26.506143282297007,3.975819401047756,,,
401,1682085819768512509,-9.149156054316933,-26.56361310870545,3.982544490376205,,,
402,1682085820264747467,-9.273518719655844,-26.6413671632131,3.9725726050890775,,,
403,1682085820764865352,-9.3877307667401,-26.772984585906915,3.9715033484688,,,
404,1682085821264877894,-9.459604566271004,-26.838881332519115,3.981346077717924,,,
405,1682085821768782749,-9.565859045861927,-26.922518817608704,3.976494562798372,,,
406,1682085822264677213,-9.64037724221472,-27.020465065620854,3.986656961128015,,,
407,1682085822767284346,-9.7229517706672,-27.129907401781985,3.9761127302310895,,,
408,1682085823264646317,-9.768584722959549,-27.1894832520495,3.993198250757316,,,
409,1682085823768033014,-9.790026185000189,-27.300100623701304,3.9888884214153792,,,
410,1682085824264672542,-9.844453682117134,-27.352773775993477,3.9938158086224265,,,
411,1682085824765135815,-9.943218856005196,-27.42320325686184,4.000821584399154,,,
412,1682085825264784395,-9.999721254373943,-27.51992277874922,3.9892150814460434,,,
413,1682085825780783371,-10.020491591343546,-27.497065538476825,4.001339433882835,,,
414,1682085826264661067,-10.06027423740599,-27.525800404577744,3.9933208213461193,,,
415,1682085826768534777,-10.003556243796853,-27.631363435980088,4.016365863748846,,,
416,1682085827264737064,-10.031706511452471,-27.72538481134252,4.04228959572368,,,
417,1682085827776523469,-10.344332238163291,-27.827018437773532,4.01757626943564,,,
418,1682085828264840070,-10.609553499649394,-28.036770290567784,3.98318024100012,,,
419,1682085828767999932,-10.684925108677476,-28.1506440325147,4.0095349890375,,,
420,1682085829265023206,-10.94094877887625,-28.206714981848013,4.041789865686975,,,
421,1682085829767538929,-11.381330932409854,-28.29070347118064,4.009420166576658,,,
422,1682085830264759808,-11.579631384906811,-28.42504209186379,4.005901126109857,,,
423,1682085830767293829,-11.73564642150192,-28.478911804579305,4.004747038731825,,,
424,1682085831264636589,-11.925400580364355,-28.53714155458077,4.019601781023689,,,
425,1682085831771319338,-12.198981965054074,-28.575075037362403,4.00498554232284,,,
426,1682085832264635286,-12.45592472119734,-28.67854715825195,3.994423669905612,,,
427,1682085832768743082,-12.684401561905952,-28.85011863897986,4.013151958193787,,,
428,1682085833264691649,-13.002240247795305,-28.9605395139546,4.02268044659203,,,
429,1682085833765764556,-13.196147862673564,-29.12308011035956,4.019151197844541,,,
430,1682085834264672135,-13.39582544717168,-29.237099655970407,4.017367142503251,,,
431,1682085834764655877,-13.487296756107938,-29.37159705566702,4.015627228240989,,,
432,1682085835264733384,-13.548020761888791,-29.456766473144008,4.014771742033669,,,
433,1682085835776322743,-13.556313043062053,-29.508486265596087,4.013710991856252,,,
434,1682085836264668179,-13.502772435955356,-29.607363188018198,4.016980249670556,,,
435,1682085836764903671,-13.437963685610702,-29.70556750939885,4.017327209226878,,,
436,1682085837264742674,-13.391680316585314,-29.812855291531417,4.018217060483356,,,
437,1682085837768599513,-13.35280476646474,-29.82137758312972,4.009110825858245,,,
438,1682085838264682497,-13.292294290143918,-29.86944833084733,4.010611389723069,,,
439,1682085838764827011,-13.233134248654537,-29.982273146505307,3.9904974683922174,,,
440,1682085839264648736,-13.130985144071442,-30.04679300237185,3.9722894252559646,,,
441,1682085839767828677,-13.064486857626534,-30.06280203160669,3.9716951810923553,,,
442,1682085840265639807,-12.987873760926949,-30.08455695770396,3.976372946439773,,,
443,1682085840764971195,-12.86438060919106,-30.10977650295799,3.978460632328529,,,
444,1682085841264751831,-12.727572869533534,-30.156186979379548,3.984370871230944,,,
445,1682085841767239048,-12.637220668032748,-30.17751451372926,3.979209828570848,,,
446,1682085842264691398,-12.527911393578528,-30.239289965525053,3.977831326258552,,,
447,1682085842767770941,-12.4562005819782,-30.305820222043277,3.980174619992594,,,
448,1682085843264862669,-12.372608493530018,-30.30974847305509,3.984728936329588,,,
449,1682085843765606258,-12.256592443438173,-30.31332270909889,4.008534945789517,,,
450,1682085844264814410,-12.153930889556204,-30.30363716670784,4.015471366144582,,,
451,1682085844767096928,-12.027980863601735,-30.313574171504552,4.008853276886216,,,
452,1682085845264656081,-11.922744299712424,-30.29339242212075,3.993628856752942,,,
453,1682085845764736129,-11.823554441937794,-30.26949255934157,4.008350343774755,,,
454,1682085846264702970,-11.71083149338732,-30.243342376885927,4.005547313150728,,,
455,1682085846764783624,-11.5968532250552,-30.16225841608858,4.000706393049322,,,
456,1682085847264770396,-11.454570102264231,-30.110176947285147,4.002966881248857,,,
457,1682085847768385925,-11.36681589634494,-30.102054459761263,3.984853040396926,,,
458,1682085848264701987,-11.27130676835428,-30.06115034376759,3.995724250609187,,,
459,1682085848765227724,-11.17685986995438,-30.033665000431817,4.014033383297395,,,
460,1682085849264636915,-11.05300758980933,-29.97980387799841,4.01203337354787,,,
461,1682085849765419057,-10.99549364916998,-29.888364447222056,4.009367270111985,,,
462,1682085850264603479,-10.911045810076937,-29.857262645348342,4.006295657838197,,,
463,1682085850764832084,-10.85742210549622,-29.819337046372823,3.997351642207331,,,
464,1682085851264760149,-10.742257429685186,-29.79030901951338,4.001814553893079,,,
465,1682085851765233295,-10.637047585438346,-29.708317566540757,4.015574005745351,,,
466,1682085852264634695,-10.56040167110332,-29.587058490454,4.02180478700402,,,
467,1682085852766875301,-10.52105551903246,-29.47386512873428,4.0150461472543,,,
468,1682085853264642296,-10.48842284563858,-29.375663345095656,4.008578042260884,,,
469,1682085853768673822,-10.417889233242962,-29.357727692295157,4.006406040304327,,,
470,1682085854264650089,-10.31956725106488,-29.254451464335933,4.003190324286568,,,
471,1682085854767463962,-10.29946428892503,-29.18297252964914,3.998782206352983,,,
472,1682085855265160557,-10.28256662271228,-29.084825305199605,3.999393430103041,,,
473,1682085855764856989,-10.238841097256202,-28.98791934821793,3.989600381354585,,,
474,1682085856266416260,-10.212984351907094,-28.94974662398751,3.9759513464841,,,
475,1682085856764759421,-10.227547436881652,-28.85890050478816,3.953401040992965,,,
476,1682085857264854827,-10.183591999628849,-28.764912029799603,3.969279427585535,,,
477,1682085857767896627,-10.222734100245948,-28.709299590301697,3.978336710039734,,,
478,1682085858264752694,-10.25808678858928,-28.591275230133117,3.961862904077698,,,
479,1682085858768445239,-10.23358876870288,-28.499201489863744,3.9637454138390624,,,
480,1682085859264748377,-10.200691455549345,-28.36568565305629,3.958540287034566,,,
481,1682085859765132127,-10.158586848181,-28.212154923606956,3.961220479245157,,,
482,1682085860264705590,-10.165394758136054,-28.12270877381011,3.959749665325128,,,
483,1682085860771725614,-10.166066682699896,-27.99942414209823,3.9664698997401375,,,
484,1682085861264791807,-10.181391239875492,-27.91819124482762,3.987779729964373,,,
485,1682085861764916143,-10.194063758719478,-27.797990727052284,3.984278644325144,,,
486,1682085862264673792,-10.181655475751782,-27.75057520451304,3.983899932196125,,,
487,1682085862772339890,-10.184160140999916,-27.653431719013323,3.998646643525161,,,
488,1682085863264729442,-10.235091369884064,-27.610805796855445,4.001507135051409,,,
489,1682085863764769074,-10.30430073524209,-27.574286683605145,4.016840330058181,,,
490,1682085864264625850,-10.33332596138603,-27.50081826716786,4.006524805866439,,,
491,1682085864764738495,-10.348211814551124,-27.49798982126785,4.011115250294585,,,
492,1682085865264643803,-10.532257475189311,-27.42886177468846,4.018828821954535,,,
493,1682085865767352620,-10.928395657298434,-27.34934707398492,4.003301015745588,,,
494,1682085866264667249,-11.362898403047708,-27.36576292244756,3.986719317077579,,,
495,1682085866764744467,-11.868481473173798,-27.42642916496837,3.9895979017711065,,,
496,1682085867264651137,-12.420109602123588,-27.388157885207843,3.993994182830297,,,
497,1682085867768352562,-12.933043434693328,-27.38465073171993,4.024619520336161,,,
498,1682085868264724188,-13.427693216766238,-27.358647304249278,4.022128316621476,,,
499,1682085868764689817,-13.89735532489624,-27.37080619851694,4.026502155320367,,,
500,1682085869264753052,-14.408083964133429,-27.32131004481899,4.025113302465012,,,
501,1682085869769380729,-14.923835377930256,-27.3025197711389,4.021006034245058,,,
502,1682085870264788448,-15.39084598846249,-27.27714121657688,4.013695024707068,,,
503,1682085870773146234,-15.915226762963208,-27.287228795407053,4.001521098213527,,,
504,1682085871264737202,-16.37704557907094,-27.312366965840987,4.004947900202869,,,
505,1682085871765041841,-16.83995280050339,-27.367079982703096,4.004962666774676,,,
506,1682085872264654351,-17.10197697642068,-27.554857528430663,4.011080419389479,,,
507,1682085872767708026,-17.15221385246303,-27.723064919755718,4.013734286095245,,,
508,1682085873264672131,-16.863094182534265,-27.72528066546863,4.034044994360812,,,
509,1682085873769411393,-16.50201917607785,-27.564685002158583,4.054293432947024,,,
510,1682085874264697214,-16.275419152635628,-27.421050159691852,4.047186147705904,,,
511,1682085874764649052,-15.949437661613688,-27.233164386843303,4.028048108877147,,,
512,1682085875264685579,-15.63513900262234,-27.06802469436512,4.034761240296899,,,
513,1682085875768262470,-15.378122977721778,-26.84960007338413,4.0250440304055335,,,
514,1682085876264775633,-15.127735833769307,-26.644702754737374,4.008957472126795,,,
515,1682085876776509588,-14.79526782644351,-26.5325084762064,4.029346471768447,,,
516,1682085877264763651,-14.485487223109528,-26.330567931134077,4.0372955790902445,,,
517,1682085877768852412,-14.12529244266856,-26.147596201278624,4.021802101340472,,,
518,1682085878264652474,-13.715855728823223,-26.087508863881325,4.009759709221207,,,
519,1682085878768942331,-13.392147946782604,-26.073164766683824,3.9964934626776416,,,
520,1682085879264656491,-13.061786316823254,-25.998179637559957,3.985328286621943,,,
521,1682085879764919465,-12.663615014746735,-25.9529505781959,3.988530638384352,,,
522,1682085880264632576,-12.246898775068678,-25.956050838022257,3.9737796966967465,,,
523,1682085880764982779,-11.865903314880589,-25.92039497342036,3.978049777670434,,,
524,1682085881264814146,-11.546459050838424,-25.98254838897485,3.9721064904678576,,,
525,1682085881773324195,-11.085140050870123,-25.983416935212382,3.992939233375687,,,
526,1682085882264648999,-10.675706954852696,-25.96353662758349,4.008239073933724,,,
527,1682085882764649187,-10.284804995558082,-26.051491490067285,4.006793697950704,,,
528,1682085883264690389,-9.824683830225716,-26.058048169353725,4.006917680397552,,,
529,1682085883781986575,-9.387980727992804,-26.11841071846797,4.017223175446016,,,
530,1682085884265326217,-9.015690138199146,-26.22304115337811,4.020842642719726,,,
531,1682085884765141098,-8.640289831133307,-26.304331588694374,4.01850492011288,,,
532,1682085885264716959,-8.1615364545892,-26.277463267451783,4.03108697627305,,,
533,1682085885765549040,-7.732405367062075,-26.368611391004883,4.03472772470035,,,
534,1682085886265803476,-7.380143100682915,-26.37838297795226,4.0063568183769895,,,
535,1682085886765722564,-6.983258660153652,-26.274864208132108,4.003883119781326,,,
536,1682085887264677946,-6.594554298045015,-26.10974874300699,3.99147526298372,,,
537,1682085887767160409,-6.252232039992921,-25.92227014119949,3.98353419189494,,,
538,1682085888264660077,-5.980648069691576,-25.800599675376965,3.9777148039335897,,,
539,1682085888765119373,-5.664662739364796,-25.64990830356568,3.984068718766128,,,
540,1682085889264674841,-5.3921834241066815,-25.509434495206392,3.980464196545194,,,
541,1682085889772295662,-5.189174467230647,-25.451895658640524,3.9826832492945305,,,
542,1682085890264665469,-4.962502791139562,-25.355699084027545,3.978781523971041,,,
543,1682085890764798810,-4.80409896091538,-25.302997771305147,3.99241702495827,,,
544,1682085891264799893,-4.728270206860169,-25.30966801186076,3.9887288353467056,,,
545,1682085891766016887,-4.67125201124331,-25.327238276107053,4.001525387058607,,,
546,1682085892264622574,-4.577361045355558,-25.257678126529346,4.0025344719583815,,,
547,1682085892776678154,-4.453148134434166,-25.190727719993333,4.018197084212115,,,
548,1682085893264937623,-4.323506495144751,-25.127530914960182,4.026500697740624,,,
549,1682085893766550849,-4.19990267427236,-25.07972771932389,4.026242126118887,,,
550,1682085894266124178,-4.163165916492574,-25.102412496713598,4.0047291657494855,,,
551,1682085894764774149,-4.178128444532836,-25.19184415886353,3.996121913205681,,,
552,1682085895264665812,-4.203456097893622,-25.25864642664306,3.982812565023631,,,
553,1682085895768252702,-4.281156791640936,-25.367886300890103,3.9825195474537134,,,
554,1682085896264703701,-4.384922441445982,-25.43647745626923,3.9875902151091367,,,
555,1682085896766406233,-4.470052431829332,-25.457544897341112,3.8985153379589135,,,
556,1682085897264623730,-4.526750109452269,-25.39430055444484,3.6916732826587775,,,
557,1682085897766565661,-4.60022027029971,-25.30609721668729,3.411089221460548,,,
558,1682085898264692353,-4.623117706238627,-25.224330482037427,3.100790524375692,,,
559,1682085898766418925,-4.5993052070511,-25.129299395713776,2.7773235371575327,,,
560,1682085899264786922,-4.58400272418901,-25.062591210274032,2.4428421483228773,,,
561,1682085899772697230,-4.6119221175746095,-25.045424947059843,2.071600040399015,,,
562,1682085900264682489,-4.656848699266244,-25.05800395195672,1.708541761958792,,,
563,1682085900765625947,-4.654473738052669,-25.10990912565663,1.3532585936350676,,,
564,1682085901265697436,-4.600916403217395,-25.144487853587098,0.9944385832788232,,,
565,1682085901766547785,-4.587553912594377,-25.164599817855017,0.6472636858665055,,,
566,1682085902264661711,-4.535002488334159,-25.16584827307212,0.3118277716943405,,,
567,1682085902764987842,-4.447333547680369,-25.192382744521357,0.1655155840155054,,,
568,1682085903265174526,-4.3982476496960095,-25.18055662170933,0.1465495385709319,,,
569,1682085903767504665,-4.361087956088768,-25.149171071195,0.1361965204349678,,,
570,1682085904264729501,-4.341008746050155,-25.141681864758237,0.1220910645023701,,,
571,1682085904767289158,-4.355797733580733,-25.187090810315112,0.1207925102200336,,,
572,1682085905264660630,-4.3929172421238425,-25.234628248141945,0.1190273961346515,,,
573,1682085905769325182,-4.411938302951326,-25.25293029560682,0.1281758264959771,,,
574,1682085906264888903,-4.421283481366078,-25.26871677564892,0.1334136591565118,,,
575,1682085906764666356,-4.436853593721311,-25.27461374755809,0.1315054432936976,,,
576,1682085907264666585,-4.452516199289824,-25.2915025591816,0.1368430746826104,,,
577,1682085907766139500,-4.47800035136819,-25.304729459204168,0.1342062256998948,,,
578,1682085908264634484,-4.483661785419054,-25.300306806166677,0.1399860702824145,,,
579,1682085908764648371,-4.473966406553854,-25.300909385537857,0.1498024363937644,,,
580,1682085909264686329,-4.470697323759531,-25.298849795052867,0.1402775163306106,,,
581,1682085909767286439,-4.467843681508874,-25.295480533843804,0.140720573637583,,,
582,1682085910264748538,-4.472616772014453,-25.300061869642683,0.1442684651839888,,,
583,1682085910765966167,-4.467106245190704,-25.295928754990623,0.1485148861496051,,,
584,1682085911264735710,-4.455952354809289,-25.281701878138232,0.1425044119078672,,,
585,1682085911769214657,-4.466560828493579,-25.27594242057705,0.1420704628729964,,,
586,1682085912264756118,-4.489947991020641,-25.270583083847143,0.1461221198870013,,,
587,1682085912764734719,-4.49991922157522,-25.283892900833106,0.1484558593807244,,,
588,1682085913264637255,-4.513703413303968,-25.279815509318595,0.1442677157904581,,,
589,1682085913764697973,-4.52694818073239,-25.266584676285355,0.1429370646987701,,,
590,1682085914264675537,-4.524335337071132,-25.25375801649507,0.1428558039086103,,,
591,1682085914765062327,-4.531648806889722,-25.237278262776137,0.1428694977791612,,,
592,1682085915266125498,-4.554304733126128,-25.239245134861136,0.1445143746647321,,,
593,1682085915765843668,-4.573481747894906,-25.258725162180284,0.1441676470293225,,,
594,1682085916264988350,-4.623761920546618,-25.28766857468911,0.1446173422429427,,,
595,1682085916768110446,-4.646423881424496,-25.309468702338787,0.1449111425737986,,,
596,1682085917264761334,-4.671032420001932,-25.328466474431437,0.1449567858234153,,,
597,1682085917766340863,-4.720438661822909,-25.366534445580672,0.1448336362195448,,,
598,1682085918264842631,-4.777363340359694,-25.398218409895247,0.1456695625300168,,,
599,1682085918766205410,-4.819985726595501,-25.431334425864065,0.1475677443403053,,,
600,1682085919264710343,-4.846003350394233,-25.461647200718343,0.1476424739511659,,,
601,1682085919768814699,-4.871076666403158,-25.46779047382161,0.1462617886013682,,,
602,1682085920264674053,-4.895298337150192,-25.451549816572506,0.1466652995110403,,,
603,1682085920767002859,-4.925135925773599,-25.446052252189567,0.1444660424079057,,,
604,1682085921266751456,-4.971902267283598,-25.4425679832949,0.140492724671742,,,
605,1682085921767721616,-5.009190511328731,-25.42788635613448,0.1401946452154131,,,
606,1682085922264672236,-5.030591453558676,-25.41991067160457,0.1395860416315233,,,
607,1682085922768088413,-5.057582219685349,-25.4020256191514,0.1381523364818248,,,
608,1682085923264657787,-5.075029111527127,-25.376566427557417,0.1373388439478219,,,
609,1682085923764787611,-5.091213502716544,-25.35853897877009,0.1338104936669189,,,
610,1682085924264873035,-5.121423549057636,-25.33210677959938,0.1387025557023976,,,
611,1682085924772482085,-5.156306850475442,-25.32327282661053,0.1317487070472843,,,
612,1682085925265036501,-5.173029492835126,-25.29792491250764,0.1220758339099236,,,
613,1682085925768977040,-5.1817312367626975,-25.283712717139505,0.1217367173116404,,,
614,1682085926264670754,-5.167387689355166,-25.2675487822642,0.1195927994923568,,,
615,1682085926768488573,-5.1644469383824925,-25.25833726813125,0.1212841572267051,,,
616,1682085927264704771,-5.16582816013528,-25.250260479595624,0.1234712714577338,,,
617,1682085927774022947,-5.149608468807656,-25.25202730145789,0.1216747189757962,,,
618,1682085928264644006,-5.142164999976111,-25.25871108364824,0.1221031415867019,,,
619,1682085928764730823,-5.122536946183362,-25.272115403478804,0.1248797463216083,,,
620,1682085929264792809,-5.112890111615164,-25.2676949251742,0.134825483798365,,,
621,1682085929770887531,-5.108268254566612,-25.24359487199961,0.1333759400728886,,,
622,1682085930264637418,-5.087714593020172,-25.214786001256,0.1274975739211033,,,
623,1682085930765012454,-5.07707884282187,-25.213046826663785,0.1253729371887938,,,
624,1682085931264703257,-5.057517908993651,-25.188940168246315,0.1229296562618234,,,
625,1682085931771722599,-5.028024704760916,-25.186629341028425,0.1219239546199247,,,
626,1682085932264637705,-5.037952297958773,-25.160856904494377,0.1237022214443802,,,
627,1682085932765607770,-5.057985386290146,-25.138880947225317,0.1220330164476202,,,
628,1682085933264671011,-5.063660189334766,-25.11714072935416,0.12414290111856,,,
629,1682085933764848471,-5.067968693029072,-25.08410098063813,0.1222332470318895,,,
630,1682085934264610526,-5.056660971971565,-25.061812934316197,0.1188871006097273,,,
631,1682085934767175702,-5.04660523046942,-25.07345509097761,0.1166679109410376,,,
632,1682085935264626572,-5.037738744679366,-25.077986699712124,0.1205628878726114,,,
633,1682085935768213812,-5.0415831685776205,-25.073054355595563,0.1203075965839798,,,
634,1682085936264641677,-5.037245727132086,-25.048308304657617,0.122487158106777,,,
635,1682085936765203271,-5.041514063001949,-25.031358053396588,0.1266707023550388,,,
636,1682085937264991718,-5.04298148010793,-25.002117202493345,0.127101923730847,,,
637,1682085937767252742,-5.042699534075866,-24.98180280544206,0.1286213163780412,,,
638,1682085938264651578,-5.043817144417827,-24.9601558930668,0.1330337138191596,,,
639,1682085938767319343,-5.040512793988381,-24.933664531463894,0.1328244377687232,,,
640,1682085939264826093,-5.056773668769225,-24.93224713552965,0.1340851366634577,,,
641,1682085939764780174,-5.080885788751765,-24.92605694437496,0.1369257463697667,,,
642,1682085940264788500,-5.0987801025049295,-24.91931753270688,0.1337494248499527,,,
643,1682085940764767989,-5.11556692915102,-24.909762806276408,0.1305277848859238,,,
644,1682085941264682040,-5.14761108889704,-24.914640117631382,0.1300305511526343,,,
645,1682085941770833752,-5.168303152553358,-24.91956630437664,0.1377543166148634,,,
646,1682085942264656183,-5.180424144161841,-24.90971635243669,0.1350621959373902,,,
647,1682085942768396749,-5.197307303024448,-24.88839972179584,0.1388679833594599,,,
648,1682085943266340315,-5.209307382441226,-24.860160073047723,0.1357320570949113,,,
649,1682085943764840898,-5.250465720279425,-24.87010226498677,0.1314736474903858,,,
650,1682085944264607430,-5.274884626866094,-24.86852418894663,0.1318978584305229,,,
0,1682085620777895640,,,,-8.882940494112262,-27.760260696167524,0.1019178958842085
1,1682085621283447702,,,,-8.875026583392241,-27.758925359987288,0.1018549596376696
2,1682085621777645720,,,,-8.880137233225051,-27.752629678200385,0.1031436067500804
3,1682085622278474829,,,,-8.877183251107153,-27.747690067309865,0.1084620594573887
4,1682085622777820229,,,,-8.864865933893087,-27.75102239366627,0.1199079056745391
5,1682085623277905496,,,,-8.860726785377024,-27.74089447727063,0.1257335253953141
6,1682085623777826217,,,,-8.903204694329343,-27.709207228423924,0.188084990963001
7,1682085624278543433,,,,-8.971912899230357,-27.694214430624378,0.3019145661033929
8,1682085624777672445,,,,-8.97626506401373,-27.68416235028745,0.4921135901135695
9,1682085625277773157,,,,-8.985600599072626,-27.68797882697492,0.7112480126540928
10,1682085625777653400,,,,-8.971620351932973,-27.75196674157166,1.0420719655954231
11,1682085626277890988,,,,-8.980551228919543,-27.7447998809204,1.4290481000782025
12,1682085626778936886,,,,-9.030943946962356,-27.741223810056795,1.8301834236648429
13,1682085627277665655,,,,-9.046534452411365,-27.771080650782498,2.130422220566138
14,1682085627777769413,,,,-8.983646294464393,-27.76863543982742,2.388801515944678
15,1682085628278938021,,,,-8.978787313186642,-27.717706550700797,2.547736267661726
16,1682085628777931491,,,,-9.010618285480168,-27.699257306080376,2.6330422860497067
17,1682085629277767443,,,,-9.006356409206823,-27.73706840409615,2.651678098265572
18,1682085629778986354,,,,-8.997372374748597,-27.7812290748404,2.652094439646984
19,1682085630277686751,,,,-8.98620508962081,-27.77141227018488,2.652201868821381
20,1682085630779697426,,,,-8.99355871167975,-27.764774722082308,2.6457078086806622
21,1682085631280142489,,,,-9.002270632953808,-27.74479007508609,2.629378701215083
22,1682085631781137466,,,,-9.069680413621086,-27.681406586404645,2.6980179721134485
23,1682085632279558031,,,,-9.145856610482587,-27.608010216166463,2.9859404232630515
24,1682085632779138913,,,,-9.344050379211597,-27.683371312158634,3.3495744973302743
25,1682085633278391389,,,,-9.584681407961057,-27.507979124746623,3.674788569584837
26,1682085633778399769,,,,-9.640133724407796,-27.208148503281656,3.880195511416268
27,1682085634279511263,,,,-9.769906713168222,-26.945809939192152,3.947471507870619
28,1682085634777719234,,,,-9.815373389512764,-26.652788472607057,3.9557863414959176
29,1682085635279592620,,,,-9.59899792837192,-26.35084939157504,4.007578898408634
30,1682085635778028978,,,,-9.478495366022464,-26.122104115889144,4.017920138941882
31,1682085636278934627,,,,-9.325065639200467,-25.93522953481072,4.019422430304202
32,1682085636778450342,,,,-9.085147687584794,-25.747393311470272,4.019257256840431
33,1682085637279434466,,,,-8.874066357329118,-25.59020148062141,4.029075078908363
34,1682085637778081468,,,,-8.720447182255471,-25.37053164640357,4.013200499517092
35,1682085638277843972,,,,-8.614642523939406,-25.208643959932807,4.034341768378007
36,1682085638777778068,,,,-8.520252596653226,-25.213767110003733,3.9895124939537743
37,1682085639279229311,,,,-8.382578429385179,-25.17391250264234,4.0124249707487065
38,1682085639777706051,,,,-8.307818634500602,-25.096466568630564,4.013498462149059
39,1682085640277814244,,,,-8.262934724682516,-25.076325247473093,4.005755785610272
40,1682085640777762504,,,,-8.216120701027124,-25.030528570223,3.984392619027155
41,1682085641277911544,,,,-8.138825263457846,-25.077131776776625,3.9547507910697504
42,1682085641777766452,,,,-8.107766913627389,-25.12445956522201,3.969897102681853
43,1682085642277845807,,,,-8.153630550172279,-25.10330811513522,3.986668853025189
44,1682085642777716322,,,,-8.158173878027599,-25.15898329996859,3.9826992283787344
45,1682085643277801038,,,,-8.079363506320947,-25.218573565166515,3.964902436075056
46,1682085643778876074,,,,-8.02117366042228,-25.274934498002217,3.972235407954496
47,1682085644277697568,,,,-8.0375663238025,-25.296479633820308,3.972128809348864
48,1682085644777733512,,,,-8.038911407012064,-25.30632987923994,3.9735963448290166
49,1682085645277888674,,,,-8.015878496375873,-25.332850778086275,3.977657627503997
50,1682085645777829258,,,,-8.025008420793982,-25.365920981872694,3.9837056088984815
51,1682085646278074347,,,,-8.013994004157519,-25.385271634205367,3.992893567471176
52,1682085646779335003,,,,-8.003228623301455,-25.38428043874224,3.986670050506168
53,1682085647279406329,,,,-8.030722225593921,-25.37414476873473,4.006625631381106
54,1682085647777672031,,,,-8.032557558608502,-25.358371425967803,4.008093260456627
